date_time,ticker,Open,Close,High,Low,Volume,date,MACD,MACDSIGNAL,MACD_ADJ,MACDSIGNAL_ADJ,MACDHIST_ADJ,is_con,is_max,is_min,count_index,confidence
2021-06-23 09:38:00,140033,3664.85,3659.1,3664.85,3657.35,383.0,2021-06-23,-0.9456256481639684,-0.19804381922008524,-0.8372614700006125,-0.3673833920515134,-0.4698780779490991,1,0.0,6.0,23,0.0
2021-06-23 09:39:00,140033,3661.0,3664.0,3664.25,3659.4,310.0,2021-06-23,-0.9278820810441175,-0.34401147158489165,-0.7860739115217257,-0.45112149594555584,-0.33495241557616984,1,0.0,7.0,24,0.0
2021-06-23 09:40:00,140033,3664.0,3663.65,3664.5,3662.4,425.0,2021-06-23,-0.9313264990437347,-0.46147447707666023,-0.7649318197045432,-0.5138835606973533,-0.25104825900718986,1,0.0,8.0,25,0.0
2021-06-23 09:41:00,140033,3663.65,3661.55,3663.65,3660.1,238.0,2021-06-23,-1.0909330772592511,-0.5873661971131784,-0.9071716985404237,-0.5925411882659674,-0.3146305102744563,1,0.0,9.0,26,0.0
2021-06-23 09:42:00,140033,3661.55,3663.05,3665.0,3660.5,439.0,2021-06-23,-1.0838905607356537,-0.6866710698376735,-0.888616940380416,-0.6517563386888571,-0.23686060169155898,1,0.0,10.0,27,0.0
2021-06-23 09:43:00,140033,3663.05,3662.0,3664.5,3661.95,495.0,2021-06-23,-1.149781574163626,-0.779293170702864,-0.9477137316753215,-0.71094781728615,-0.2367659143891715,1,0.0,11.0,28,0.0
2021-06-23 09:44:00,140033,3662.0,3662.0,3664.65,3661.95,146.0,2021-06-23,-1.1883026636110117,-0.8610950692844935,-0.9832144800493552,-0.765401149838791,-0.21781333021056415,1,0.0,12.0,29,0.0
2021-06-23 09:45:00,140033,3663.0,3661.7,3663.0,3660.0,452.0,2021-06-23,-1.2288727175809981,-0.9346505989437944,-1.0237553572078468,-0.8170719913126022,-0.2066833658952446,1,0.0,13.0,30,0.0
2021-06-23 09:46:00,140033,3661.7,3659.95,3661.7,3658.0,212.0,2021-06-23,-1.386255264508236,-1.0249715320566828,-1.1834525645863323,-0.8903481059673483,-0.29310445861898404,1,0.0,14.0,31,0.0
2021-06-23 09:47:00,140033,3659.95,3659.0,3659.95,3657.9,128.0,2021-06-23,-1.5695463737588398,-1.1338865003971141,-1.3708682961264458,-0.9864521439991678,-0.384416152127278,1,0.0,15.0,32,0.0
2021-06-23 09:48:00,140033,3659.0,3658.0,3659.0,3657.4,214.0,2021-06-23,-1.7750360305935828,-1.2621164064364079,-1.5818536322781256,-1.1055324416549595,-0.47632119062316614,1,0.0,16.0,33,0.0
2021-06-23 09:49:00,140033,3658.0,3658.0,3659.0,3657.0,203.0,2021-06-23,-1.9158038696450603,-1.3928538990781383,-1.7291287118009677,-1.2302516956841612,-0.49887701611680657,0,0.0,17.0,34,-0.28687620723040946
2021-06-23 09:50:00,140033,3657.2,3656.9,3658.65,3656.0,424.0,2021-06-23,-2.092008827652535,-1.5326848847930177,-1.9125592873610913,-1.3667132140195473,-0.545846073341544,0,0.0,18.0,35,-0.32186831356636636
2021-06-23 09:51:00,140033,3656.9,3656.25,3656.9,3655.05,341.0,2021-06-23,-2.258072440590695,-1.6777623959525532,-2.0863290056786354,-1.510636372351365,-0.5756926333272705,0,0.0,19.0,36,-0.33872585233006625
2021-06-23 09:52:00,140033,3656.25,3655.8,3656.25,3655.0,597.0,2021-06-23,-2.3983436764756334,-1.8218786520571693,-2.234594978654968,-1.6554280936120855,-0.5791668850428826,0,0.0,20.0,37,-0.3410994038762207
2021-06-23 09:53:00,140033,3655.8,3652.65,3655.8,3652.0,532.0,2021-06-23,-2.7321932923232453,-2.0039415801103844,-2.576574359435199,-1.8396573467767081,-0.7369170126584907,0,0.0,21.0,38,-0.45213602475805276
2021-06-23 09:54:00,140033,3652.0,3653.35,3654.0,3651.2,291.0,2021-06-23,-2.9067798199271238,-2.184509228073732,-2.7593037961214577,-2.023586636645658,-0.7357171594757999,0,0.0,22.0,39,-0.4349834596826074
2021-06-23 09:55:00,140033,3653.35,3652.5,3653.8,3651.0,717.0,2021-06-23,-3.078244708277907,-2.363256324114567,-2.9388290949937073,-2.2066351283152676,-0.7321939666784396,0,0.0,23.0,40,-0.4174151755800919
2021-06-23 09:56:00,140033,3652.5,3650.9,3652.5,3650.0,364.0,2021-06-23,-3.305138911877293,-2.551632841667112,-3.1736272169596305,-2.40003354604414,-0.7735936709154903,0,0.0,24.0,41,-0.4374691838614229
2021-06-23 09:57:00,140033,3650.9,3650.2,3651.95,3650.0,602.0,2021-06-23,-3.501080080943666,-2.7415222895224227,-3.3772596234348384,-2.59547876152228,-0.7817808619125586,0,0.0,25.0,42,-0.44063462389437147
2021-06-23 09:58:00,140033,3650.2,3645.05,3651.55,3644.0,948.0,2021-06-23,-4.025523104218792,-2.9983224524616965,-3.9091396043090754,-2.858210930079639,-1.0509286742294366,0,0.0,26.0,43,-0.6250591497733362
2021-06-23 09:59:00,140033,3645.05,3642.9,3646.4,3642.9,637.0,2021-06-23,-4.5620465771071395,-3.311067277390785,-4.45281606107028,-3.177131956277767,-1.275684104792513,0,0.0,27.0,44,-0.7726505356705309
2021-06-23 10:00:00,140033,3644.05,3644.45,3644.6,3642.7,294.0,2021-06-23,-4.806763866952679,-3.610206595303164,-4.704382332765363,-3.4825820315752862,-1.2218003011900764,0,0.0,28.0,45,-0.7158944941757175
2021-06-23 10:01:00,140033,3644.45,3645.95,3646.0,3644.45,254.0,2021-06-23,-4.82405788188089,-3.852976852618709,-4.72820910024484,-3.7317074453091967,-0.9965016549356429,0,0.0,29.0,46,-0.5363412825019881
2021-06-23 10:02:00,140033,3645.95,3645.9,3645.95,3645.05,299.0,2021-06-23,-4.78662090916805,-4.0397056639285776,-4.696982674762694,-3.924762491199896,-0.7722201835627978,0,0.0,30.0,47,-0.39231028114455613
2021-06-23 10:03:00,140033,3645.9,3645.1,3645.95,3645.05,1012.0,2021-06-23,-4.766559225029141,-4.18507637614869,-4.6828083223222166,-4.07637165742436,-0.6064366648978563,0,0.0,31.0,48,-0.29285056620136946
2021-06-23 10:04:00,140033,3645.1,3645.0,3645.15,3645.0,461.0,2021-06-23,-4.704498826059535,-4.288960866130859,-4.62631493140907,-4.186360312221302,-0.4399546191877679,1,0.0,0.0,49,0.0
2021-06-23 10:05:00,140033,3644.6,3644.3,3645.0,3643.0,807.0,2021-06-23,-4.658103939960256,-4.362789480896739,-4.585172645862713,-4.266122778949584,-0.31904986691312853,1,0.0,0.0,50,0.0
2021-06-23 10:06:00,140033,3644.3,3643.8,3644.35,3643.05,276.0,2021-06-23,-4.608556904526722,-4.411942965622735,-4.540572021621301,-4.321012627483928,-0.2195593941373737,1,0.0,0.0,51,0.0
2021-06-23 10:07:00,140033,3643.8,3643.55,3644.0,3642.1,889.0,2021-06-23,-4.53716185506164,-4.436986743510516,-4.473827122040802,-4.351575526395303,-0.12225159564549948,1,0.0,0.0,52,0.0
2021-06-23 10:08:00,140033,3643.55,3643.0,3645.0,3643.0,534.0,2021-06-23,-4.473394658414236,-4.44426832649126,-4.414424968556887,-4.36414541482762,-0.050279553729266624,1,0.0,0.0,53,0.0
2021-06-23 10:09:00,140033,3643.55,3644.55,3644.55,3642.95,191.0,2021-06-23,-4.248809023908052,-4.405176465974618,-1.3642420526593924e-12,-1.3642420526593924e-12,0.0,1,1.0,0.0,54,0.0
2021-06-23 10:10:00,140033,3644.55,3642.1,3644.55,3642.1,541.0,2021-06-23,-4.2198737373419135,-4.368115920248077,-0.19544159544284412,-0.03908831908966022,-0.1563532763531839,1,2.0,0.0,55,0.0
2021-06-23 10:11:00,140033,3643.6,3640.7,3643.6,3640.1,247.0,2021-06-23,-4.260794823509514,-4.346651700900365,-0.45801900958713304,-0.1228744571891548,-0.33514455239797825,1,3.0,0.0,56,0.0
2021-06-23 10:12:00,140033,3640.65,3637.8,3640.65,3635.45,429.0,2021-06-23,-4.475638468529269,-4.372449054426146,-1.3642420526593924e-12,-1.3642420526593924e-12,0.0,1,4.0,0.0,57,0.0
2021-06-23 10:13:00,140033,3636.2,3637.8,3637.8,3636.0,731.0,2021-06-23,-4.592958834644378,-4.416551010469792,-1.3642420526593924e-12,-1.3642420526593924e-12,0.0,0,5.0,0.0,58,-0.07301781552033497
2021-06-23 10:14:00,140033,3637.8,3637.55,3640.0,3637.0,435.0,2021-06-23,-4.65247810912615,-4.463736430201064,-0.019943019944093976,-0.003988603989910189,-0.015954415954183787,0,6.0,0.0,59,0.0
2021-06-23 10:15:00,140033,3637.6,3637.45,3637.6,3631.0,621.0,2021-06-23,-4.6540675337587345,-4.501802650912598,-0.043317830213709385,-0.011854449234670028,-0.031463380979039356,0,0.0,0.0,60,9.367506770274758e-17
2021-06-23 10:16:00,140033,3637.45,3637.0,3638.0,3635.5,907.0,2021-06-23,-4.6381724387129,-4.529076608472659,-0.09703521341407395,-0.028890602070550817,-0.06814461134352313,1,0.0,0.0,61,0.0
2021-06-23 10:17:00,140033,3637.0,3642.95,3642.95,3636.55,529.0,2021-06-23,-4.098218476056445,-4.442904981989416,1.3642420526593924e-12,1.3642420526593924e-12,0.0,1,1.0,0.0,62,0.0
2021-06-23 10:18:00,140033,3642.95,3641.0,3642.95,3641.0,107.0,2021-06-23,-3.784029833222121,-4.311129952235957,-0.15555555555420142,-0.03111111110974889,-0.12444444444445253,1,0.0,0.0,63,0.0
2021-06-23 10:19:00,140033,3641.0,3640.4,3642.3,3638.4,207.0,2021-06-23,-3.5426110408793647,-4.157426169964639,-0.32352010129670816,-0.08959290914714074,-0.23392719214956742,1,0.0,0.0,64,0.0
2021-06-23 10:20:00,140033,3639.35,3639.8,3640.2,3638.35,47.0,2021-06-23,-3.3609568754723114,-3.9981323110661733,-0.4992926644704312,-0.17153286021179884,-0.3277598042586324,1,0.0,1.0,65,0.0
2021-06-23 10:21:00,140033,3639.8,3640.05,3642.0,3639.05,73.0,2021-06-23,-3.1603907131111555,-3.83058399147517,-0.6113732462795269,-0.25950093742534447,-0.35187230885418247,1,0.0,2.0,66,0.0
2021-06-23 10:22:00,140033,3640.05,3640.35,3640.35,3638.3,57.0,2021-06-23,-2.9433045094024237,-3.6531280950606204,-0.6682868275111105,-0.3412581154424977,-0.3270287120686128,1,0.0,3.0,67,0.0
2021-06-23 10:23:00,140033,3640.35,3640.3,3640.5,3638.65,37.0,2021-06-23,-2.743669398127622,-3.4712363556740207,-0.7092500398434822,-0.4148565003226946,-0.2943935395207876,1,0.0,4.0,68,0.0
2021-06-23 10:24:00,140033,3640.3,3640.25,3641.95,3639.05,125.0,2021-06-23,-2.559981839172906,-3.288985452373798,-0.7372497071710313,-0.47933514169236197,-0.25791456547866937,1,0.0,5.0,69,0.0
2021-06-23 10:25:00,140033,3640.25,3640.75,3642.0,3640.25,106.0,2021-06-23,-2.347007462907186,-3.1005898544804755,-0.7108990225169691,-0.5256479178572834,-0.18525110465968575,1,0.0,6.0,70,0.0
2021-06-23 10:26:00,140033,3641.0,3641.95,3642.0,3640.3,80.0,2021-06-23,-2.0576741770819353,-2.8920067190007677,-0.5864259901236437,-0.5378035323105554,-0.04862245781308827,1,0.0,0.0,71,0.0
2021-06-23 10:27:00,140033,3641.95,3642.95,3643.0,3639.75,129.0,2021-06-23,-1.7277671961410306,-2.65915881442882,-0.402449386509943,-0.510732703150433,0.10828331664048996,1,0.0,0.0,72,0.0
2021-06-23 10:28:00,140033,3642.95,3641.9,3642.95,3640.7,78.0,2021-06-23,-1.5333640948783795,-2.433999870518732,-0.3374825388177669,-0.4760826702838997,0.13860013146613281,1,0.0,0.0,73,0.0
2021-06-23 10:29:00,140033,3641.9,3639.4,3641.9,3639.4,124.0,2021-06-23,-1.5630099375366626,-2.259801883922318,-0.4821668314939416,-0.4772995025259081,-0.004867328968033491,1,0.0,0.0,74,0.0
2021-06-23 10:30:00,140033,3639.4,3641.25,3643.1,3639.4,180.0,2021-06-23,-1.4208463107015632,-2.092010769278167,-0.44245034477035006,-0.4703296709747965,0.027879326204446442,1,0.0,0.0,75,0.0
2021-06-23 10:31:00,140033,3641.25,3641.55,3643.1,3640.25,233.0,2021-06-23,-1.2693409471048653,-1.9274768048435067,-0.3823596461152192,-0.45273566600288107,0.07037601988766184,1,0.0,0.0,76,0.0
2021-06-23 10:32:00,140033,3640.85,3640.0,3641.35,3640.0,75.0,2021-06-23,-1.2598214634085707,-1.7939457365565195,-0.4545693876684709,-0.453102410335999,-0.0014669773324718638,1,0.0,0.0,77,0.0
2021-06-23 10:33:00,140033,3640.0,3640.2,3640.35,3640.0,41.0,2021-06-23,-1.2220518227532011,-1.6795669537958557,-0.490009277630179,-0.460483783794835,-0.029525493835343974,1,0.0,0.0,78,0.0
2021-06-23 10:34:00,140033,3640.2,3639.8,3640.2,3638.05,108.0,2021-06-23,-1.2104425393590645,-1.5857420709084975,-0.5441002537809254,-0.47720707779205307,-0.06689317598887234,1,0.0,0.0,79,0.0
2021-06-23 10:35:00,140033,3639.8,3639.3,3639.8,3638.05,136.0,2021-06-23,-1.2274387698694227,-1.5140814107006826,-0.6201646908930343,-0.5057986004122493,-0.11436609048078494,1,0.0,0.0,80,0.0
2021-06-23 10:36:00,140033,3639.3,3640.0,3640.05,3638.8,295.0,2021-06-23,-1.1709265428348772,-1.4454504371275214,-0.616851475628664,-0.5280091754555323,-0.08884230017313177,1,0.0,0.0,81,0.0
2021-06-23 10:37:00,140033,3640.0,3640.85,3640.9,3639.5,177.0,2021-06-23,-1.0455004214509245,-1.365460433992202,-0.5394197374516807,-0.530291287854762,-0.00912844959691872,1,0.0,0.0,82,0.0
2021-06-23 10:38:00,140033,3640.85,3642.55,3642.55,3639.55,172.0,2021-06-23,-0.7997050224012128,-1.2523093516740043,-0.33699407662925296,-0.49163184560966017,0.1546377689804072,1,1.0,0.0,83,0.0
2021-06-23 10:39:00,140033,3642.55,3642.0,3642.55,3641.0,238.0,2021-06-23,-0.6418914758819483,-1.130225776515593,-0.21843272895830523,-0.43699202227938916,0.21855929332108393,1,2.0,0.0,84,0.0
2021-06-23 10:40:00,140033,3642.0,3640.65,3642.0,3640.3,123.0,2021-06-23,-0.6186256889977813,-1.0279057590120306,-0.23074583002562576,-0.3957427838286365,0.16499695380301072,1,3.0,0.0,85,0.0
2021-06-23 10:41:00,140033,3640.65,3640.0,3640.65,3639.9,112.0,2021-06-23,-0.6451994948406536,-0.9513645061777553,-0.28961511627449,-0.3745172503178072,0.0849021340433172,1,4.0,0.0,86,0.0
2021-06-23 10:42:00,140033,3640.0,3640.05,3640.15,3640.0,147.0,2021-06-23,-0.6546781234092123,-0.8920272296240467,-0.3284487152868678,-0.3653035433116193,0.036854828024751485,1,5.0,0.0,87,0.0
2021-06-23 10:43:00,140033,3640.05,3639.7,3640.05,3639.7,109.0,2021-06-23,-0.6825639079179382,-0.8501345652828249,-0.38305112231637395,-0.3688530591125702,-0.014198063203803735,1,0.0,0.0,88,0.0
2021-06-23 10:44:00,140033,3640.9,3639.9,3642.0,3639.75,442.0,2021-06-23,-0.6806788227563629,-0.8162434167775325,-0.40551111503327775,-0.3761846702967117,-0.029326444736566037,1,0.0,0.0,89,0.0
2021-06-23 10:45:00,140033,3639.9,3639.9,3640.0,3639.7,140.0,2021-06-23,-0.6714448805614666,-0.7872837095343194,-0.41848676613608404,-0.3846450894645862,-0.033841676671497845,1,0.0,0.0,90,0.0
2021-06-23 10:46:00,140033,3639.95,3640.55,3640.9,3639.95,111.0,2021-06-23,-0.6047066651030946,-0.7507683006480744,-0.3720319427420691,-0.3821224601200828,0.010090517378013697,1,0.0,0.0,91,0.0
2021-06-23 10:47:00,140033,3640.55,3641.55,3643.0,3640.55,121.0,2021-06-23,-0.4657555656403929,-0.6937657536465381,-0.2516239535561908,-0.3560227588073044,0.10439880525111356,1,1.0,0.0,92,0.0
2021-06-23 10:48:00,140033,3641.55,3642.2,3643.0,3641.55,125.0,2021-06-23,-0.2997311365384121,-0.6149588302249129,-0.10256784859802792,-0.3053317767654491,0.20276392816742117,1,2.0,0.0,93,0.0
2021-06-23 10:49:00,140033,3642.2,3650.0,3650.1,3642.15,188.0,2021-06-23,0.45598294479850665,-0.400770475220229,0.6376050866097103,-0.1167444040904172,0.7543494907001275,1,3.0,0.0,94,0.0
2021-06-23 10:50:00,140033,3650.0,3650.05,3650.05,3649.0,174.0,2021-06-23,1.0468588439107407,-0.11124461139403508,1.2142351060847432,0.14945149794461493,1.0647836081401283,0,4.0,0.0,95,0.7417604310310429
2021-06-23 10:51:00,140033,3650.25,3650.15,3651.4,3650.0,249.0,2021-06-23,1.5058429945670468,0.21217290979818132,1.6601505332391753,0.451591305003527,1.2085592282356483,0,5.0,0.0,96,0.7671099379997135
2021-06-23 10:52:00,140033,3650.15,3650.2,3650.2,3648.55,406.0,2021-06-23,1.8522739616669242,0.5401931201719299,1.994583981485448,0.7601898402999112,1.2343941411855368,0,6.0,0.0,97,0.7882021595087187
2021-06-23 10:53:00,140033,3650.2,3650.2,3650.85,3648.9,243.0,2021-06-23,2.102585699860356,0.8526716361096152,2.233874187587844,1.0549267097574977,1.1789474778303464,0,7.0,0.0,98,0.8756890903525939
2021-06-23 10:54:00,140033,3650.2,3654.0,3654.0,3650.2,314.0,2021-06-23,2.5778716975914904,1.1977116484059902,2.699028916727002,1.3837471511513986,1.3152817655756035,0,8.0,0.0,99,1.0
2021-06-23 10:55:00,140033,3654.0,3653.85,3655.65,3652.45,427.0,2021-06-23,2.908903499830103,1.5399500186908128,3.0207424063178223,1.7111462021846833,1.309596204133139,0,9.0,0.0,100,0.9867255725410313
2021-06-23 10:56:00,140033,3653.25,3652.9,3654.85,3652.9,136.0,2021-06-23,3.059325527227429,1.8438251203981362,3.1625892439592462,2.001434810539596,1.1611544334196502,0,10.0,0.0,101,0.8468010910959708
2021-06-23 10:57:00,140033,3652.9,3654.0,3655.9,3652.5,223.0,2021-06-23,3.2300627221711693,2.1210726407527427,3.3254311908981435,2.2662340866113055,1.059197104286838,0,11.0,0.0,102,0.7019088131897971
2021-06-23 10:58:00,140033,3654.0,3659.05,3660.0,3653.4,312.0,2021-06-23,3.729870351005502,2.4428321828032944,3.8179662639595335,2.5765805220809512,1.2413857418785823,0,12.0,0.0,103,0.8172318825044561
2021-06-23 10:59:00,140033,3659.05,3660.0,3660.65,3659.0,134.0,2021-06-23,4.154735355351477,2.7852128173129307,4.236129454945512,2.9084903086538634,1.327639146291649,0,13.0,0.0,104,0.8601320251575637
2021-06-23 11:00:00,140033,3660.0,3660.05,3660.25,3659.0,209.0,2021-06-23,4.444247990034455,3.1170198518572354,4.519463813068796,3.23068500953685,1.2887788035319465,0,14.0,0.0,105,0.816702637901396
2021-06-23 11:01:00,140033,3660.0,3660.5,3663.1,3658.9,317.0,2021-06-23,4.65632486347522,3.424880854180832,4.725842996065239,3.529716606842528,1.1961263892227114,0,15.0,0.0,106,0.7435172089895726
2021-06-23 11:02:00,140033,3660.5,3660.0,3661.0,3659.0,293.0,2021-06-23,4.729532386957544,3.6858111607361748,4.793794287631499,3.782532143000322,1.0112621446311771,0,16.0,0.0,107,0.5839101348940332
2021-06-23 11:03:00,140033,3660.0,3660.05,3660.05,3660.0,86.0,2021-06-23,4.736979507782962,3.896044830145532,4.796390948686167,3.985303904137491,0.8110870445486755,0,17.0,0.0,108,0.4371401519205822
2021-06-23 11:04:00,140033,3660.05,3660.0,3660.4,3659.9,182.0,2021-06-23,4.68484287016463,4.053804438149352,4.739777039841101,4.136198531278213,0.6035785085628884,0,18.0,0.0,109,0.30765643687545646
2021-06-23 11:05:00,140033,3660.0,3661.9,3661.9,3660.0,282.0,2021-06-23,4.742173505988831,4.191478251717248,4.792973811659067,4.267553587354383,0.5254202243046837,0,19.0,0.0,110,0.26928235996311034
2021-06-23 11:06:00,140033,3661.9,3660.05,3661.9,3660.0,294.0,2021-06-23,4.585470459913722,4.270276693356543,4.632453062381046,4.3405334823597155,0.29191958002133056,0,0.0,0.0,111,0.06616868334203996
2021-06-23 11:07:00,140033,3661.4,3660.0,3661.4,3660.0,372.0,2021-06-23,4.406452740511213,4.297511902787477,4.449908850697284,4.362408556027229,0.08750029467005493,0,0.0,0.0,112,-0.08608591479559488
2021-06-23 11:08:00,140033,3660.0,3660.05,3660.05,3659.95,469.0,2021-06-23,4.219969310888246,4.282003384407631,-1.3642420526593924e-12,-1.3642420526593924e-12,0.0,0,0.0,1.0,113,-0.19178623796739463
2021-06-23 11:09:00,140033,3660.05,3660.55,3660.8,3659.05,522.0,2021-06-23,4.0656592812874806,4.2387345637836,0.03988603988454997,0.007977207975818601,0.031908831908731373,0,0.0,2.0,114,-0.24899922559288185
2021-06-23 11:10:00,140033,3660.55,3660.05,3660.55,3660.0,269.0,2021-06-23,3.8585427705597795,4.162696205138836,0.030795204582773295,0.01254080729720954,0.018254397285563755,1,0.0,3.0,115,0.0
2021-06-23 11:11:00,140033,3660.15,3661.1,3661.4,3660.05,146.0,2021-06-23,3.7360606864222063,4.07736910139551,0.10708249653089297,0.03144914514394623,0.07563335138694674,1,0.0,4.0,116,0.0
2021-06-23 11:12:00,140033,3661.1,3661.9,3661.9,3660.8,117.0,2021-06-23,3.6613404132494907,3.994163363766306,0.22944909282568915,0.0710491346802948,0.15839995814539434,1,0.0,0.0,117,0.0
2021-06-23 11:13:00,140033,3661.9,3661.2,3662.0,3661.15,109.0,2021-06-23,3.5052337557694955,3.8963774421669437,0.26686509741239206,0.11021232722671426,0.1566527701856778,1,0.0,0.0,118,0.0
2021-06-23 11:14:00,140033,3661.2,3665.1,3666.0,3661.2,481.0,2021-06-23,3.654093397279212,3.847920633189397,0.6042495443398366,0.20901977064933874,0.39522977369049783,1,0.0,0.0,119,0.0
2021-06-23 11:15:00,140033,3665.1,3661.35,3665.55,3661.2,130.0,2021-06-23,3.429933932396125,3.764323293030743,0.562550754390486,0.27972596739756816,0.2828247869929178,1,0.0,0.0,120,0.0
2021-06-23 11:16:00,140033,3661.25,3661.2,3662.7,3661.2,107.0,2021-06-23,3.203257041876441,3.6521100427998823,0.5115041154913342,0.3260815970163214,0.18542251847501284,1,0.0,0.0,121,0.0
2021-06-23 11:17:00,140033,3661.2,3660.0,3661.25,3660.0,288.0,2021-06-23,2.8934303380005986,3.5003741018400256,0.36995470763031335,0.3348562191391198,0.03509848849119357,1,0.0,0.0,122,0.0
